Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNAG_06202	5	2	139	TRUE	FALSE	FALSE
CNAG_06203	1	1	11	TRUE	FALSE	FALSE
CNAG_06204	3	2	596	TRUE	FALSE	FALSE
CNAG_06205	2	2	5541	TRUE	FALSE	FALSE
CNAG_06206	4	2	772	TRUE	FALSE	FALSE
CNAG_06207	1	1	156962	FALSE	FALSE	FALSE
CNAG_06208	2	2	18103	TRUE	FALSE	FALSE
CNAG_06209	1	1	349	TRUE	FALSE	FALSE
CNAG_06213	6	2	317	TRUE	FALSE	FALSE
CNAG_06214	1	1	5956	FALSE	FALSE	FALSE
CNAG_06215	1	1	3873	FALSE	FALSE	FALSE
CNAG_06216	1	1	5983	FALSE	FALSE	FALSE
CNAG_06217	7	3	430	TRUE	FALSE	FALSE
CNAG_06218	1	1	3093	FALSE	FALSE	FALSE
CNAG_06219	6	2	311	TRUE	FALSE	FALSE
CNAG_06220	1	1	851400	FALSE	FALSE	FALSE
CNAG_06221	1	1	499	FALSE	FALSE	FALSE
CNAG_06222	1	1	101312	FALSE	FALSE	FALSE
CNAG_06223	3	2	973	TRUE	FALSE	FALSE
CNAG_06224	1	1	8665	FALSE	FALSE	FALSE
CNAG_06226	2	2	6094	TRUE	FALSE	FALSE
CNAG_06227	9	2	199	TRUE	FALSE	FALSE
CNAG_06228	2	2	4381	TRUE	FALSE	FALSE
CNAG_06229	1	1	5175	FALSE	FALSE	FALSE
CNAG_06230	8	3	333	TRUE	FALSE	TRUE
CNAG_06231	1	1	33966	FALSE	FALSE	FALSE
CNAG_06232	3	2	523	TRUE	FALSE	FALSE
CNAG_06233	3	1	16	FALSE	TRUE	FALSE
CNAG_06235	3	2	1044	TRUE	FALSE	FALSE
CNAG_06236	3	2	1048	TRUE	FALSE	FALSE
CNAG_06237	1	1	536	FALSE	FALSE	FALSE
CNAG_06238	2	2	50468	TRUE	FALSE	FALSE
CNAG_06239	7	2	63	TRUE	TRUE	FALSE
CNAG_06240	2	2	1448	TRUE	FALSE	FALSE
CNAG_06241	6	3	367	TRUE	FALSE	FALSE
CNAG_06242	1	1	6743	FALSE	FALSE	FALSE
CNAG_06243	2	1	519	FALSE	FALSE	TRUE
CNAG_06244	1	1	9048	FALSE	FALSE	FALSE
CNAG_06245	1	1	197	FALSE	FALSE	FALSE
CNAG_06246	1	1	13528	FALSE	FALSE	FALSE
CNAG_06247	5	2	36	TRUE	TRUE	FALSE
CNAG_06248	3	2	3297	TRUE	FALSE	FALSE
CNAG_06249	1	1	440	FALSE	FALSE	FALSE
CNAG_06250	3	2	94	TRUE	FALSE	FALSE
CNAG_06251	1	1	112	FALSE	FALSE	FALSE
CNAG_06252	6	2	200	TRUE	TRUE	FALSE
CNAG_06259	3	2	21	TRUE	TRUE	FALSE
CNAG_06260	1	1	2921	FALSE	FALSE	FALSE
CNAG_06263	4	2	155	FALSE	TRUE	FALSE
CNAG_06265	2	1	37	FALSE	TRUE	FALSE
CNAG_06266	10	2	81	TRUE	TRUE	FALSE
CNAG_06267	4	3	6177	TRUE	TRUE	FALSE
CNAG_06271	3	1	190	TRUE	FALSE	FALSE
CNAG_06272	4	2	455	TRUE	TRUE	FALSE
CNAG_06273	1	1	1435	FALSE	FALSE	FALSE
CNAG_06274	1	1	23668	FALSE	FALSE	FALSE
CNAG_06276	2	2	1363	TRUE	FALSE	FALSE
CNAG_06277	4	2	977	TRUE	FALSE	FALSE
CNAG_06278	4	2	3407	TRUE	FALSE	FALSE
CNAG_06279	1	1	5752	FALSE	FALSE	FALSE
CNAG_06280	1	1	3420	FALSE	FALSE	FALSE
CNAG_06281	1	1	4	TRUE	FALSE	FALSE
CNAG_06282	2	2	1757	TRUE	FALSE	FALSE
CNAG_06283	1	1	20663	FALSE	FALSE	FALSE
CNAG_06284	4	2	289	TRUE	FALSE	FALSE
CNAG_06285	1	1	2976	FALSE	FALSE	FALSE
CNAG_06286	2	2	801	TRUE	FALSE	FALSE
CNAG_06287	2	2	1191	TRUE	FALSE	FALSE
CNAG_06288	1	1	15660	FALSE	FALSE	FALSE
CNAG_06289	5	2	325	TRUE	FALSE	FALSE
CNAG_06290	3	2	7229	TRUE	TRUE	FALSE
CNAG_06291	4	2	1294	FALSE	TRUE	FALSE
CNAG_06292	4	2	127	TRUE	TRUE	FALSE
CNAG_06293	3	2	394	TRUE	FALSE	FALSE
CNAG_06294	4	2	1360	TRUE	TRUE	FALSE
CNAG_06295	2	2	364	TRUE	FALSE	FALSE
CNAG_06296	2	2	1084	TRUE	FALSE	FALSE
CNAG_06297	1	1	99317	FALSE	FALSE	FALSE
CNAG_06298	1	1	116110	FALSE	FALSE	FALSE
CNAG_06299	4	2	540	TRUE	FALSE	FALSE
CNAG_06300	4	2	1476	TRUE	TRUE	FALSE
CNAG_06301	3	3	4990	TRUE	FALSE	FALSE
CNAG_06302	2	2	4066	TRUE	FALSE	FALSE
CNAG_06307	2	2	137	FALSE	FALSE	FALSE
CNAG_06308	5	2	132	TRUE	FALSE	FALSE
CNAG_06309	3	2	243	TRUE	TRUE	FALSE
CNAG_06310	3	1	4843	FALSE	TRUE	FALSE
CNAG_06311	2	2	3385	TRUE	FALSE	FALSE
CNAG_06313	1	1	13555	FALSE	FALSE	FALSE
CNAG_06314	1	1	2609	FALSE	FALSE	FALSE
CNAG_06315	1	1	5445	FALSE	FALSE	FALSE
CNAG_06316	1	1	5189	FALSE	FALSE	FALSE
CNAG_06317	3	3	493	TRUE	FALSE	FALSE
CNAG_06318	1	1	1684	FALSE	FALSE	FALSE
CNAG_06319	4	2	48	FALSE	TRUE	FALSE
CNAG_06320	2	2	2050	TRUE	FALSE	FALSE
CNAG_06321	4	2	253	TRUE	FALSE	FALSE
CNAG_06322	2	2	1858	TRUE	FALSE	FALSE
CNAG_06323	5	2	250	TRUE	FALSE	FALSE
CNAG_06324	4	2	188	TRUE	TRUE	FALSE
CNAG_06325	1	1	7084	FALSE	FALSE	FALSE
CNAG_06326	1	1	10	FALSE	FALSE	FALSE
CNAG_06327	4	2	1935	TRUE	FALSE	FALSE
CNAG_06328	1	1	533	FALSE	FALSE	FALSE
CNAG_06329	2	1	377	FALSE	TRUE	FALSE
CNAG_06330	2	2	188	TRUE	FALSE	FALSE
CNAG_06331	1	1	570	TRUE	FALSE	FALSE
CNAG_06332	7	2	734	TRUE	FALSE	FALSE
CNAG_06333	2	2	1204	FALSE	FALSE	FALSE
CNAG_06334	3	2	2607	TRUE	FALSE	FALSE
CNAG_06335	3	2	1614	TRUE	FALSE	FALSE
CNAG_06336	2	2	1160	TRUE	FALSE	FALSE
CNAG_06337	2	2	233	TRUE	FALSE	FALSE
CNAG_06338	2	2	10	TRUE	FALSE	FALSE
CNAG_06339	5	2	208	TRUE	FALSE	FALSE
CNAG_06340	2	2	711	TRUE	FALSE	FALSE
CNAG_06341	1	1	3217	FALSE	FALSE	FALSE
CNAG_06342	1	1	947	FALSE	FALSE	FALSE
CNAG_06343	7	2	740	TRUE	TRUE	FALSE
CNAG_06344	1	1	1560	FALSE	FALSE	FALSE
CNAG_06345	3	2	910	TRUE	FALSE	FALSE
CNAG_06346	1	1	1881	FALSE	FALSE	FALSE
CNAG_06347	1	1	304007	FALSE	FALSE	FALSE
CNAG_06348	4	2	148	TRUE	FALSE	FALSE
CNAG_06349	1	1	628	FALSE	FALSE	FALSE
CNAG_06350	1	1	852	FALSE	FALSE	FALSE
CNAG_06351	1	1	5489	FALSE	FALSE	FALSE
CNAG_06352	5	2	217	TRUE	TRUE	FALSE
CNAG_06353	1	1	10234	FALSE	FALSE	FALSE
CNAG_06354	2	2	544	TRUE	FALSE	FALSE
CNAG_06355	2	2	1168	TRUE	FALSE	FALSE
CNAG_06356	2	2	767	TRUE	FALSE	FALSE
CNAG_06357	5	2	1194	TRUE	FALSE	FALSE
CNAG_06358	1	1	700	FALSE	FALSE	FALSE
CNAG_06359	3	3	265	TRUE	FALSE	FALSE
CNAG_06360	2	2	707	TRUE	FALSE	FALSE
CNAG_06361	1	1	2548	FALSE	FALSE	FALSE
CNAG_06362	4	2	335	TRUE	FALSE	FALSE
CNAG_06363	3	2	1996	TRUE	FALSE	FALSE
CNAG_06364	4	4	1314	TRUE	FALSE	FALSE
CNAG_06365	1	1	3026	FALSE	FALSE	FALSE
CNAG_06366	1	1	382	TRUE	FALSE	FALSE
CNAG_06367	1	1	9266	FALSE	FALSE	FALSE
CNAG_06368	1	1	993	FALSE	FALSE	FALSE
CNAG_06369	1	1	761	FALSE	FALSE	FALSE
CNAG_06370	1	1	2931	FALSE	FALSE	FALSE
CNAG_06371	2	2	2078	TRUE	FALSE	FALSE
CNAG_06372	1	1	15484	FALSE	FALSE	FALSE
CNAG_06373	1	1	1659	FALSE	FALSE	FALSE
CNAG_06374	2	2	1355	TRUE	FALSE	FALSE
CNAG_06375	3	2	467	FALSE	TRUE	FALSE
CNAG_06376	4	2	1415	TRUE	FALSE	FALSE
CNAG_06377	1	1	15955	FALSE	FALSE	FALSE
CNAG_06378	1	1	463	FALSE	FALSE	FALSE
CNAG_06379	4	2	161	TRUE	FALSE	FALSE
CNAG_06380	1	1	4253	FALSE	FALSE	FALSE
CNAG_06381	3	2	3279	TRUE	FALSE	FALSE
CNAG_06382	3	2	102	TRUE	FALSE	FALSE
CNAG_06383	1	1	737	FALSE	FALSE	FALSE
CNAG_06384	3	2	2678	TRUE	FALSE	FALSE
CNAG_06385	2	2	218	TRUE	FALSE	FALSE
CNAG_06386	1	1	7755	FALSE	FALSE	FALSE
CNAG_06387	5	2	637	TRUE	FALSE	FALSE
CNAG_06388	1	1	96634	FALSE	FALSE	FALSE
CNAG_06389	4	3	184	TRUE	TRUE	FALSE
CNAG_06390	3	2	623	FALSE	TRUE	FALSE
CNAG_06391	3	2	25	FALSE	FALSE	TRUE
CNAG_06392	3	2	602	TRUE	TRUE	FALSE
CNAG_06393	2	2	1002	TRUE	FALSE	FALSE
CNAG_06394	7	2	32	TRUE	TRUE	FALSE
CNAG_06395	1	1	5	TRUE	FALSE	FALSE
CNAG_06396	1	1	9282	FALSE	FALSE	FALSE
CNAG_06399	1	1	2157	FALSE	FALSE	FALSE
CNAG_06400	1	1	69572	FALSE	FALSE	FALSE
CNAG_06401	4	2	2311	TRUE	TRUE	FALSE
CNAG_06402	1	1	17959	FALSE	FALSE	FALSE
CNAG_06403	1	1	274	FALSE	FALSE	FALSE
CNAG_06404	1	1	130613	FALSE	FALSE	FALSE
CNAG_06405	8	2	352	TRUE	TRUE	FALSE
CNAG_06406	4	3	422	TRUE	FALSE	FALSE
CNAG_06407	1	1	43852	FALSE	FALSE	FALSE
CNAG_06408	2	2	799	TRUE	FALSE	FALSE
CNAG_06409	1	1	1688	FALSE	FALSE	FALSE
CNAG_06410	2	2	2247	TRUE	FALSE	FALSE
CNAG_06411	1	1	148	FALSE	FALSE	FALSE
CNAG_06412	1	1	1175	FALSE	FALSE	FALSE
CNAG_06413	2	2	54	TRUE	FALSE	FALSE
CNAG_06414	1	1	1906	FALSE	FALSE	FALSE
CNAG_06415	3	3	639	TRUE	FALSE	FALSE
CNAG_06416	2	2	784	TRUE	FALSE	FALSE
CNAG_06417	3	3	1089	TRUE	FALSE	FALSE
CNAG_06418	3	2	745	TRUE	FALSE	FALSE
CNAG_06419	3	3	186	TRUE	FALSE	FALSE
CNAG_06420	2	2	1406	TRUE	FALSE	FALSE
CNAG_06421	1	1	8957	FALSE	FALSE	FALSE
CNAG_06422	1	1	6357	FALSE	FALSE	FALSE
CNAG_06423	2	2	633	TRUE	FALSE	FALSE
CNAG_06424	1	1	765	FALSE	FALSE	FALSE
CNAG_06425	1	1	542	FALSE	FALSE	FALSE
CNAG_06426	1	1	6653	FALSE	FALSE	FALSE
CNAG_06427	1	1	1297	FALSE	FALSE	FALSE
CNAG_06428	1	1	1639	FALSE	FALSE	FALSE
CNAG_06431	1	1	1844	FALSE	FALSE	FALSE
CNAG_06432	5	1	673	TRUE	FALSE	FALSE
CNAG_06433	2	2	1240	TRUE	FALSE	FALSE
CNAG_06434	5	2	543	TRUE	FALSE	FALSE
CNAG_06435	2	2	1019	TRUE	FALSE	FALSE
CNAG_06436	2	2	4605	TRUE	FALSE	FALSE
CNAG_06437	2	2	719	TRUE	FALSE	FALSE
CNAG_06438	3	2	14	TRUE	TRUE	FALSE
CNAG_06439	1	1	1363	FALSE	FALSE	FALSE
CNAG_06440	1	1	1254	FALSE	FALSE	FALSE
CNAG_06441	3	2	2581	TRUE	FALSE	FALSE
CNAG_06443	4	2	6672	TRUE	FALSE	FALSE
CNAG_06444	3	2	1072	TRUE	FALSE	FALSE
CNAG_06445	3	3	762	TRUE	FALSE	FALSE
CNAG_06446	3	2	1256	TRUE	FALSE	FALSE
CNAG_06447	1	1	11536	FALSE	FALSE	FALSE
CNAG_06448	2	1	12	FALSE	TRUE	FALSE
CNAG_06449	1	1	1051	FALSE	FALSE	FALSE
CNAG_06450	2	2	2270	TRUE	FALSE	FALSE
CNAG_06451	1	1	1280	FALSE	FALSE	FALSE
CNAG_06452	1	1	858	FALSE	FALSE	FALSE
CNAG_06453	2	2	86073	FALSE	FALSE	FALSE
CNAG_06454	3	2	1097	TRUE	FALSE	FALSE
CNAG_06455	3	2	91	TRUE	FALSE	FALSE
CNAG_06456	3	2	875	TRUE	FALSE	FALSE
CNAG_06459	6	2	531	TRUE	FALSE	FALSE
CNAG_06460	4	2	2516	TRUE	FALSE	FALSE
CNAG_06463	2	1	904	FALSE	TRUE	FALSE
CNAG_06464	3	2	1634	TRUE	FALSE	FALSE
CNAG_06465	1	1	851	FALSE	FALSE	FALSE
CNAG_06466	2	2	86	TRUE	FALSE	FALSE
CNAG_06467	1	1	1014	FALSE	FALSE	FALSE
CNAG_06468	1	1	1454	FALSE	FALSE	FALSE
CNAG_06469	7	2	1059	TRUE	TRUE	FALSE
CNAG_06470	1	1	8826	FALSE	FALSE	FALSE
CNAG_06471	1	1	3157	FALSE	FALSE	FALSE
CNAG_06472	1	1	772	FALSE	FALSE	FALSE
CNAG_06473	5	2	1857	TRUE	FALSE	FALSE
CNAG_06474	4	2	3984	TRUE	FALSE	FALSE
CNAG_06475	1	1	2961	FALSE	FALSE	FALSE
CNAG_06482	1	1	719	FALSE	FALSE	FALSE
CNAG_06483	1	1	1362	FALSE	FALSE	FALSE
CNAG_06484	2	2	246	TRUE	FALSE	FALSE
CNAG_06485	2	2	22	TRUE	FALSE	FALSE
CNAG_06486	1	1	2718	FALSE	FALSE	FALSE
CNAG_06487	2	2	492	TRUE	FALSE	FALSE
CNAG_06489	1	1	5565	FALSE	FALSE	FALSE
CNAG_06490	2	2	7713	TRUE	FALSE	FALSE
CNAG_06491	2	2	120	TRUE	FALSE	FALSE
CNAG_06492	2	2	843	TRUE	FALSE	FALSE
CNAG_06493	1	1	2644	FALSE	FALSE	FALSE
CNAG_06494	7	2	832	TRUE	FALSE	FALSE
CNAG_06495	2	2	892	FALSE	FALSE	FALSE
CNAG_06497	1	1	1792	FALSE	FALSE	FALSE
CNAG_06498	3	2	1752	TRUE	FALSE	FALSE
CNAG_06499	3	2	1799	TRUE	FALSE	FALSE
CNAG_06500	4	2	564	TRUE	FALSE	FALSE
CNAG_06501	2	2	1262	TRUE	FALSE	FALSE
CNAG_06502	2	2	3148	FALSE	FALSE	FALSE
CNAG_06504	1	1	3	TRUE	FALSE	FALSE
CNAG_06505	1	1	1468	FALSE	FALSE	FALSE
CNAG_06506	2	2	756	TRUE	FALSE	FALSE
CNAG_06507	2	1	88	FALSE	TRUE	FALSE
CNAG_06508	2	2	5956	FALSE	FALSE	FALSE
CNAG_06509	2	2	303	TRUE	FALSE	FALSE
CNAG_06510	4	2	405	TRUE	FALSE	FALSE
CNAG_06511	1	1	5698	FALSE	FALSE	FALSE
CNAG_06512	3	2	32	TRUE	TRUE	FALSE
CNAG_06515	1	1	176	FALSE	FALSE	FALSE
CNAG_06516	1	1	597	FALSE	FALSE	FALSE
CNAG_06517	3	2	76	TRUE	TRUE	FALSE
CNAG_06519	3	2	16	TRUE	FALSE	FALSE
CNAG_06520	1	1	2160	FALSE	FALSE	FALSE
CNAG_06523	2	1	7	TRUE	FALSE	FALSE
CNAG_06525	3	2	43	TRUE	TRUE	FALSE
CNAG_06526	1	1	1252	FALSE	FALSE	FALSE
CNAG_06529	3	3	747	TRUE	FALSE	FALSE
CNAG_06531	8	2	228	TRUE	FALSE	FALSE
CNAG_06532	4	2	684	TRUE	FALSE	FALSE
CNAG_06533	3	2	2794	TRUE	FALSE	FALSE
CNAG_06534	5	2	647	TRUE	TRUE	FALSE
CNAG_06535	2	2	1325	TRUE	FALSE	FALSE
CNAG_06536	2	1	475	TRUE	FALSE	FALSE
CNAG_06537	1	1	745	FALSE	FALSE	FALSE
CNAG_06538	4	2	56	TRUE	TRUE	FALSE
CNAG_06539	2	1	10	TRUE	FALSE	FALSE
CNAG_06540	1	1	5	FALSE	FALSE	FALSE
CNAG_06541	2	2	49505	TRUE	FALSE	FALSE
CNAG_06542	4	2	1911	TRUE	FALSE	FALSE
CNAG_06543	2	2	667	TRUE	FALSE	FALSE
CNAG_06544	1	1	10940	FALSE	FALSE	FALSE
CNAG_06545	2	2	1644	TRUE	FALSE	FALSE
CNAG_06546	1	1	145	FALSE	FALSE	FALSE
CNAG_06548	5	2	247	TRUE	FALSE	FALSE
CNAG_06549	2	2	1168	TRUE	FALSE	FALSE
CNAG_06550	6	2	2497	TRUE	FALSE	FALSE
CNAG_06551	1	1	745	FALSE	FALSE	FALSE
CNAG_06552	2	2	1982	TRUE	FALSE	FALSE
CNAG_06553	2	2	2401	TRUE	FALSE	FALSE
CNAG_06554	3	3	510	TRUE	FALSE	FALSE
CNAG_06555	1	1	1055	FALSE	FALSE	FALSE
CNAG_06556	1	1	1130	FALSE	FALSE	FALSE
CNAG_06558	3	2	509	TRUE	FALSE	FALSE
CNAG_06559	6	2	82	TRUE	TRUE	FALSE
CNAG_06560	4	2	525	TRUE	TRUE	FALSE
CNAG_06561	1	1	30	FALSE	FALSE	FALSE
CNAG_06562	1	1	3	FALSE	FALSE	FALSE
CNAG_06563	1	1	2623	FALSE	FALSE	FALSE
CNAG_06564	2	1	1800	FALSE	TRUE	FALSE
CNAG_06565	2	2	2943	TRUE	FALSE	FALSE
CNAG_06566	2	2	1696	TRUE	FALSE	FALSE
CNAG_06567	3	2	388	TRUE	FALSE	FALSE
CNAG_06568	1	1	2144	FALSE	FALSE	FALSE
CNAG_06569	2	2	428	TRUE	FALSE	FALSE
CNAG_06570	2	2	1598	TRUE	FALSE	FALSE
CNAG_06573	7	2	542	TRUE	FALSE	FALSE
CNAG_06574	1	1	22756	FALSE	FALSE	FALSE
CNAG_06576	6	2	563	TRUE	TRUE	FALSE
CNAG_06577	2	2	12054	TRUE	FALSE	FALSE
CNAG_06578	1	1	32289	FALSE	FALSE	FALSE
CNAG_06583	2	2	179	TRUE	FALSE	FALSE
CNAG_06584	3	2	146	TRUE	FALSE	FALSE
CNAG_06585	5	2	5145	TRUE	FALSE	FALSE
CNAG_06587	6	2	228	FALSE	FALSE	TRUE
CNAG_06588	2	2	1440	TRUE	FALSE	FALSE
CNAG_06589	2	1	1380	FALSE	TRUE	FALSE
CNAG_06590	2	2	157	FALSE	FALSE	FALSE
CNAG_06591	7	2	1482	TRUE	FALSE	FALSE
CNAG_06592	2	2	781	FALSE	FALSE	FALSE
CNAG_06593	5	3	81	TRUE	TRUE	FALSE
CNAG_06594	2	2	7496	TRUE	FALSE	FALSE
CNAG_06595	1	1	398	TRUE	FALSE	FALSE
CNAG_06596	5	2	45	TRUE	TRUE	FALSE
CNAG_06597	1	1	24794	FALSE	FALSE	FALSE
CNAG_06598	1	1	7	FALSE	FALSE	FALSE
CNAG_06599	5	2	280	TRUE	FALSE	FALSE
CNAG_06600	1	1	1284	FALSE	FALSE	FALSE
CNAG_06601	6	2	243	TRUE	FALSE	FALSE
CNAG_06602	1	1	33943	FALSE	FALSE	FALSE
CNAG_06603	8	3	155	TRUE	FALSE	FALSE
CNAG_06604	7	2	255	TRUE	FALSE	FALSE
CNAG_06605	1	1	73302	FALSE	FALSE	FALSE
CNAG_06606	4	2	5037	TRUE	TRUE	FALSE
CNAG_06607	7	2	211	TRUE	FALSE	FALSE
CNAG_06608	6	2	407	TRUE	FALSE	FALSE
CNAG_06609	1	1	35	FALSE	FALSE	FALSE
CNAG_06610	1	1	53	FALSE	FALSE	FALSE
CNAG_06611	2	2	1758	TRUE	FALSE	FALSE
CNAG_06612	1	1	1506	FALSE	FALSE	FALSE
CNAG_06613	1	1	8417	FALSE	FALSE	FALSE
CNAG_06614	2	2	3422	FALSE	TRUE	FALSE
CNAG_06616	1	1	8352	FALSE	FALSE	FALSE
CNAG_06617	3	2	1871	TRUE	FALSE	FALSE
CNAG_06620	2	2	4197	TRUE	FALSE	FALSE
CNAG_06621	1	1	1991	FALSE	FALSE	FALSE
CNAG_06622	1	1	2802	TRUE	FALSE	FALSE
CNAG_06623	2	2	9368	FALSE	FALSE	FALSE
CNAG_06624	2	2	1193	TRUE	FALSE	FALSE
CNAG_06625	1	1	836	FALSE	FALSE	FALSE
CNAG_06626	3	2	2238	TRUE	FALSE	FALSE
CNAG_06627	1	1	2887	FALSE	FALSE	FALSE
CNAG_06628	1	1	541	FALSE	FALSE	FALSE
CNAG_06629	4	1	28	TRUE	FALSE	FALSE
CNAG_06630	1	1	19433	FALSE	FALSE	FALSE
CNAG_06631	1	1	7407	FALSE	FALSE	FALSE
CNAG_06632	3	2	5678	TRUE	FALSE	FALSE
CNAG_06633	2	2	2235	FALSE	TRUE	FALSE
CNAG_06634	2	2	304	TRUE	FALSE	FALSE
CNAG_06635	2	2	10696	TRUE	FALSE	FALSE
CNAG_06636	2	2	21	TRUE	FALSE	FALSE
CNAG_06637	3	2	948	TRUE	FALSE	FALSE
CNAG_06638	2	2	1138	TRUE	FALSE	FALSE
CNAG_06639	3	2	720	TRUE	FALSE	FALSE
CNAG_06640	3	2	996	TRUE	FALSE	FALSE
CNAG_06641	4	2	745	TRUE	FALSE	FALSE
CNAG_06642	4	2	4405	TRUE	FALSE	FALSE
CNAG_06643	2	2	2313	TRUE	FALSE	FALSE
CNAG_06644	1	1	14982	FALSE	FALSE	FALSE
CNAG_06645	1	1	1403	FALSE	FALSE	FALSE
CNAG_06646	3	3	21605	TRUE	FALSE	FALSE
CNAG_06647	2	2	659	TRUE	FALSE	FALSE
CNAG_06648	1	1	8842	FALSE	FALSE	FALSE
CNAG_06649	1	1	115	FALSE	FALSE	FALSE
CNAG_06650	4	2	202	FALSE	TRUE	FALSE
CNAG_06651	2	1	31	FALSE	TRUE	FALSE
CNAG_06653	1	1	328	FALSE	FALSE	FALSE
CNAG_06654	1	1	415	FALSE	FALSE	FALSE
CNAG_06655	3	2	551	TRUE	FALSE	FALSE
CNAG_06656	3	2	2354	TRUE	FALSE	FALSE
CNAG_06657	2	2	1343	TRUE	FALSE	FALSE
CNAG_06658	1	1	2557	FALSE	FALSE	FALSE
CNAG_06659	6	2	168	TRUE	TRUE	FALSE
CNAG_06660	3	2	498	TRUE	TRUE	FALSE
CNAG_06661	8	3	134	TRUE	FALSE	FALSE
CNAG_06662	2	2	113	TRUE	FALSE	FALSE
CNAG_06663	1	1	20443	FALSE	FALSE	FALSE
CNAG_06664	4	2	523	TRUE	FALSE	FALSE
CNAG_06665	2	2	622	TRUE	FALSE	FALSE
CNAG_06666	2	2	7108	TRUE	FALSE	FALSE
CNAG_06667	3	2	1303	TRUE	TRUE	FALSE
CNAG_06668	1	1	49855	FALSE	FALSE	FALSE
CNAG_06669	1	1	8191	FALSE	FALSE	FALSE
CNAG_06670	1	1	40574	FALSE	FALSE	FALSE
CNAG_06671	1	1	2120	FALSE	FALSE	FALSE
CNAG_06672	2	1	2567	FALSE	TRUE	FALSE
CNAG_06673	1	1	9788	FALSE	FALSE	FALSE
CNAG_06674	9	2	118	TRUE	TRUE	FALSE
CNAG_06675	1	1	2773	FALSE	FALSE	FALSE
CNAG_06676	2	2	906	TRUE	FALSE	FALSE
CNAG_06678	3	3	805	TRUE	FALSE	FALSE
CNAG_06679	3	2	996	TRUE	FALSE	FALSE
CNAG_06680	2	2	1993	TRUE	FALSE	FALSE
CNAG_06681	5	2	90	TRUE	FALSE	FALSE
CNAG_06683	9	1	639	TRUE	FALSE	FALSE
CNAG_06684	3	2	125	TRUE	FALSE	FALSE
CNAG_06685	3	2	3103	TRUE	FALSE	FALSE
CNAG_06686	1	1	4548	FALSE	FALSE	FALSE
CNAG_06687	3	2	1695	TRUE	FALSE	FALSE
CNAG_06688	3	2	2746	TRUE	FALSE	FALSE
CNAG_06689	1	1	1690	FALSE	FALSE	FALSE
CNAG_06690	3	2	358	TRUE	FALSE	FALSE
CNAG_06691	2	2	1522	TRUE	FALSE	FALSE
CNAG_06692	1	1	1381	FALSE	FALSE	FALSE
CNAG_06693	1	1	5748	FALSE	FALSE	FALSE
CNAG_06694	1	1	1302	FALSE	FALSE	FALSE
CNAG_06695	5	2	549	TRUE	TRUE	FALSE
CNAG_06696	3	2	3867	TRUE	FALSE	FALSE
CNAG_06697	3	2	232	TRUE	FALSE	FALSE
CNAG_06698	5	2	185	TRUE	TRUE	FALSE
CNAG_06699	1	1	47154	FALSE	FALSE	FALSE
CNAG_06703	4	1	1147	TRUE	FALSE	FALSE
CNAG_06704	2	2	6057	FALSE	FALSE	FALSE
CNAG_06705	4	2	153	TRUE	FALSE	FALSE
CNAG_06706	3	2	611	TRUE	TRUE	FALSE
CNAG_06707	1	1	65	FALSE	FALSE	FALSE
CNAG_06708	2	2	276	TRUE	FALSE	FALSE
CNAG_06709	3	2	1052	TRUE	FALSE	FALSE
CNAG_06710	1	1	737	FALSE	FALSE	FALSE
CNAG_06711	3	2	1149	TRUE	FALSE	FALSE
CNAG_06712	1	1	1568	FALSE	FALSE	FALSE
CNAG_06713	2	2	2042	TRUE	FALSE	FALSE
CNAG_06714	1	1	5328	FALSE	FALSE	FALSE
CNAG_06715	4	3	89	TRUE	FALSE	FALSE
CNAG_06716	1	1	2354	FALSE	FALSE	FALSE
CNAG_06717	5	3	686	TRUE	FALSE	FALSE
CNAG_06718	1	1	8	FALSE	FALSE	FALSE
CNAG_06722	5	2	189	TRUE	FALSE	FALSE
CNAG_06723	1	1	2509	FALSE	FALSE	FALSE
CNAG_06724	3	2	377	TRUE	FALSE	FALSE
CNAG_06725	2	2	397	TRUE	FALSE	FALSE
CNAG_06726	5	2	771	TRUE	FALSE	FALSE
CNAG_06727	11	2	195	TRUE	TRUE	FALSE
CNAG_06728	2	2	1996	TRUE	FALSE	FALSE
CNAG_06729	1	1	657	FALSE	FALSE	FALSE
CNAG_06730	2	2	7413	FALSE	FALSE	FALSE
CNAG_06732	7	2	737	TRUE	FALSE	FALSE
CNAG_06733	2	2	3530	TRUE	FALSE	FALSE
CNAG_06734	1	1	2767	FALSE	FALSE	FALSE
CNAG_06737	1	1	3437	FALSE	FALSE	FALSE
CNAG_06738	3	2	533	TRUE	FALSE	FALSE
CNAG_06739	2	2	1760	TRUE	FALSE	FALSE
CNAG_06740	6	3	299	TRUE	FALSE	FALSE
CNAG_06741	3	2	1514	TRUE	FALSE	FALSE
CNAG_06742	3	2	249	TRUE	FALSE	FALSE
CNAG_06743	2	2	300	TRUE	FALSE	FALSE
CNAG_06744	2	2	798	TRUE	FALSE	FALSE
CNAG_06745	1	1	64456	FALSE	FALSE	FALSE
CNAG_06746	1	1	59709	FALSE	FALSE	FALSE
CNAG_06747	1	1	15760	FALSE	FALSE	FALSE
CNAG_06748	2	2	1182	TRUE	FALSE	FALSE
